rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
5.0,Five Stars,Great value for this product It works great and is priced very inexpensive Best phone holder for your vehicle,B00OJE1SG8,B07C54VTKV,AFYIDSX53GC7TSM4XS5KMF7IFLVQ,1451431094000,0,True,0.0027,0.0135,0.9838
1.0,Waste of money,Adhesive wouldn t stick to my phone case so I couldn t use it Even if it worked the cost is too high for a piece of ribbon,B07ZG5T8XL,B09RQBNJLJ,AGHR74Y4EXMBWWER4AEDZ4OWQEKA,1629150359084,0,False,0.8253,0.1622,0.0124
5.0,Awesome item.,It fits so good in both of my vehicle cup holders that I need to order another one Very snug and secure It pivots very well for your desired position in your vehicle I just hope the pivot feature is durable as that could get a lot of use depending on your preference,B07V5SBP7N,B0BTBQ9D9B,AGSDQQCNCNVHSRHKOR236AG66ZSA,1609887433491,0,True,0.0045,0.0329,0.9626
4.0,work well,They fit very well and will definitely protect the case They do make using the bezel a little more difficult Seems like a good product,B07L3TN8BZ,B07L3TN8BZ,AHAF5HMCAU5Y3EKGPMG6CARGSDXA,1563450497630,0,True,0.0085,0.0597,0.9318
5.0,Paid for itself almost immediately,So far it s done its job protecting my phone from numerous drops,B09ZHKB68V,B09TKHM359,AGN7NEHXBDB36H6ULGDJQJYHAXDA,1661191629988,0,True,0.0195,0.2601,0.7205
1.0,Lasted 1 year before needing a replacement,The clamp no longer clamps It doesn t clamp tight no matter which tight level you set it I would recommend something else The rubber also came off within a year and has dropped my phone more times than i can count,B073R68TSH,B073R68TSH,AFDJW7PW77QFWDDJ4K7T2MEGYCHA,1638974568677,0,True,0.5111,0.4033,0.0857
5.0,Great product,Works great Super durable,B07NPJ5R5F,B07NPJ5R5F,AH6CZQHGPZ5KJWS43S5WKLM6FPLQ,1633711327762,0,True,0.0075,0.0204,0.9721
5.0,Love it,Slim protection I have dropped my S several times and no problem There is a ridge around the screen that protects a face down drop,B078BJQMPG,B078BJQMPG,AG3534R5OCJ4XOUYSHYBRM5XR3FQ,1550260401122,0,True,0.0366,0.4906,0.4728
1.0,Nice phone made useless by memory. DO NOT BUY,Really liked this phone at first Fast nice features Like so many others it began to have storage issues It began to tell me that there was not enough storage to function Finally forced to reset phone to factory settings Worked great for one night and then the next morning it had downloaded system update and now could not use text due to not enough memory I got rid of all the preinstalled bloatware and the preinstalled garbage software and can now hold three texts before it tells me that is unable to function due to no memory This is with apps pics stored anything just the operating software LG and Virgin took a nice phone and made it useless DO NOT BUY THIS PHONE in this configuration,B00OL4DEMC,B00OL4DEMC,AE2SZWQIRUD2BJOOLNIKG2EGRJVA,1467920001000,1,False,0.5348,0.2941,0.1711
4.0,Almost perfect,I had an otterbox case for my last phone an HTC Inspire which worked great yrs I like the otterbox defender for my HTC One however the only design flaw is that there are two cutouts on the top and bottom of the screen where dust and debris seem to get under Other than that it works great,B00BJN4KIK,B00WJHVHVI,AEI6UX65BQCKAWF3YRLALJZXHX3Q,1383854458000,0,True,0.0136,0.1353,0.8511
5.0,Seems to do its job!,It clamps on the air vent and holds my phone Just what i wanted and expected,B01G0X56YU,B01G0X56YU,AHYBOC3JAHBR4YH6VT42IQ6ZB3FA,1558231938428,0,True,0.0581,0.6324,0.3095
5.0,It works!,Wife dropped her phone face down onto a concrete floor from feet up The screen protector did it s job in giving itself up protecting the iPhone screen The screen protector cracked and the iPhone was left unscathed Money well spent,B00NGMVD8W,B00NGMVD8W,AGST3XJB4O4RKSIUEPCYPN3HX5HQ,1439472706000,0,True,0.2535,0.5186,0.2279
1.0,HAIR WAS ON MY ORDER SMH,I got pieces but I would have liked to get a pair to match each piece and my order had a hair before even touching the item itself Very upset I don t think I ll purchase again in the future,B07MH946GR,B07MH946GR,AFPH7NAWF6ZLZLAK7MUVCLZ3XI7A,1589785149356,0,True,0.835,0.1503,0.0147
3.0,Pretty and substandard quality.,I bought this for my mom She absolutely loves it It has lost a significant amount of stones though,B00OY83ZCE,B011J7782A,AES32K57N7MTDHD3FXS4OLG25T2A,1470780673000,0,True,0.0085,0.0325,0.9589
4.0,Leave a black stain on wrist from material.,Leaves a black stain from material on wrist,B07RGF51KN,B07RKJ51SS,AETVHYCXW7X4QAF57DST6T7W454A,1616639971191,0,True,0.4404,0.5378,0.0218
5.0,Other than the case in the box it's hard to find cases for this phone online.,Great phone that s lightweight and comes with Android The sound quality on calls is really good Battery will last you about a day with a lot of usage comes with a case in the box and screen protector So far I m loving this phone good choice for low price,B089NZ71KQ,B08XRDVWQ2,AHMTCKBKHHJWYJMMFY2VGJAYMMZA,1596757154876,0,True,0.0029,0.0143,0.9829
5.0,"Fits well, sturdy, pretty color",The phone case is a nice color blush pink and it went on my phone very easily allows you to grip br the phone well the only thing I had a problem with is that it was supposed to come with screen protector tempered glass but I didn t get that,B08JLFHFK1,B08G3WTQ9S,AHRNUDIYOOE2NT6IUIOGVQXHKLFA,1624908709009,3,True,0.0259,0.1458,0.8282
5.0,Versatile and solid,My soon to be teenage girl loves it,B07H878J9Z,B087D5ZWT4,AE7343XNT3EHBDCSFNK6HBRWXI3A,1577595296089,0,True,0.0052,0.0304,0.9643
5.0,Surprisingly Attractive!,I had ordered this case with hesitance I have the magsafe for the IPhone there were very few with some sort of blink to choose from I thought it would have a hard plastic but it is a little flexible silicone feel that I wanted br Even the appearance of the blink is with good taste I am older tan yrs old still like blink in good taste It appears to be sturdy quality fits well on my iPhone with MagSafe Sup,B094FGSW1Y,B0C2T9M3DJ,AHGF6S7GFQ6UFQJX6TDNUL5XNPUA,1625350942301,116,True,0.024,0.4298,0.5462
1.0,Didn't work.,Didn t work with my phone,B06XXZK99F,B084VNCBNZ,AEZ5ORYUDS5ZRO4AVTTAIP65PLBA,1623704983697,0,True,0.6287,0.3461,0.0252
4.0,"nice looking case, sturdy protection",my husband loves this case on his phone although its tough to remove it s a nice quality and it s not as cheap looking as many other inexpensive phone cases would recommend,B017L3XAI2,B017L3XAI2,AFQXMBKFGT2YWSQPWWHMGXAUU6LA,1462221136000,1,True,0.0091,0.0354,0.9555
5.0,Great long lasting stylus,Lasts much longer than rubber stylus It is easy to use and easy to hold The price for the packet was very reasonable,B01GW57H8Y,B01GW57H8Y,AFLDDH4XIBX4OCM4W3D6HKCCT3FQ,1604083163563,0,True,0.0057,0.0771,0.9172
5.0,loved it,loved it,B07P29XQR4,B0BTYHJZR7,AHNBHTJB3V6JZBOA2LXYSAZ6JQOA,1633981924380,0,True,0.0124,0.0487,0.9389
5.0,Pretty darn good 👍🏼,I really like the cover so far it s done it s job preventing phone breakage because I ve dropped it a lot,B08HHCV4SD,B0964V1XSJ,AENW35JI5CDTKXWB3DIMM4RX4BDA,1642190612673,0,True,0.0144,0.0632,0.9224
1.0,Not as good as their other products,Not as good as their other products first screen fell off and the second screen started accumulating fibers between the glass and phone,B073PYVD7B,B073PYVD7B,AGHCOZWQFKO3LNJZYTWS55G4XQ3A,1502922677530,0,True,0.9023,0.0875,0.0101
4.0,He loves this case it seems to be well made and the colors are fun. It does add bulk to the phone but ...,I got my boyfriend this case for valentinesday He was very surprised to receive it He has been struggling with battery life on my old iPhone s phone He loves this case it seems to be well made and the colors are fun It does add bulk to the phone but he says the case makes it easier for him to hold the phone It seems to be fairly durable but my boyfriend doesn t drop phones as much as I do br br My only complaint is that you can t change the phone alone without taking it out of the case I hope this case can help tide him over until he can find a phone he likes,B0050SH9VK,B0050SH9VK,AGVJT7CUJISEKQH4YIWF3SC4XVZQ,1456870495000,0,True,0.0112,0.0567,0.9321
5.0,This is an excellent case for your iphone6,This is an excellent case for your iphone It fits great is strong and very hard It is very nice,B00W1SEXDE,B00W1SEXDE,AH4UCXO5DN4ISACGJEEBGHB35U7Q,1453256871000,0,True,0.0035,0.0114,0.985
5.0,Durable- plenty space- compact and fun!,This is my second one Love it I don t need my wallet enough space for all I need to carry with me,B075QC1TM1,B075QC1TM1,AGYJJC4YYVTPQ3FH6JTMP6V3XZCA,1614137360941,0,True,0.0114,0.0761,0.9124
5.0,I absolutely HATE phone cases and have kept my phones au naturel ...,I absolutely HATE phone cases and have kept my phones au naturel for many years now despite a couple broken screens I finally bit the bullet and decided to purchase a phone case for an upcoming vacation I m taking next month and this case may have just changed my entire view of phone cases Everything about this case is just perfect The gold color is beautiful and pairs great with my gold Samsung Galaxy S the leather or whatever it s made of and stitching seem to be of very nice quality the wrist strap is a nice touch for people like me who seem to drop their phone every time we walk over concrete and I absolutely love the fact that I can keep my ID credit card and cash in here to completely eliminate the need for a purse when I m out having fun I would highly recommend this product to anyone,B018Z5C1NU,B018Z5C1NU,AHUIYD67RS2IC5UBEAP6AN6EXDFQ,1498579658443,3,True,0.105,0.1453,0.7497
4.0,Changes color quickly but protects phone pretty well,Works fine but changes color quite quickly I end up replacing this case every few months for this reason it absorbs finger oil and yellows very quickly,B07GHMQDCJ,B07Q81K8C5,AFCXEP5YNFRTMYXSPUGTRL7UQKMQ,1578508838682,0,True,0.1119,0.5295,0.3586
5.0,5 stars,I have owned this for several months It is very cute My iPhone fit in it perfectly and it is durable There is a pocket for an I D or credit card inside I have no complaints Great item Great price,B018XO87RM,B07N1CM231,AGKMCZLBADDYWHZQYGVVYZNNZLMA,1563920383662,0,True,0.0033,0.0139,0.9829
3.0,Below Expectation,I threw the first screen protector there were in the package seeing all bubbles thinking that I wasn t careful Second one still came back with bubbles after trying my best very carefully using the bubble remover br br I have an Otter commuter cover which came with a screen protector also I put it in rather fast but there were only bubbles and was quite happy with it Ordered this one thinking that this will be better quality Since my expectation was higher I fell disappointed I feel that it is impossible to use this without any bubbles br br The only good thing is these bubbles doesn t really bother when you are reading or watching a video They are clearly visible only when the screen is off,B00NH1PT3M,B00NH1PT3M,AGEK2WVEJVQNPQFJO4N7PZ6X3ARQ,1447039486000,2,True,0.3781,0.4504,0.1715
4.0,Works great,Works great baught a second for my husband,B01NCSRTK7,B0C7L26JPJ,AEVKE3GT72BEFM4XGYRIYPYGV5HQ,1611530844529,0,True,0.0033,0.0222,0.9746
5.0,Five Stars,This case fits the phone well and is sturdy,B01KA2LT8E,B01KA2LT8E,AELYD2MCQ6AWJILMA4BJZODHBWFQ,1485039586000,0,True,0.0051,0.0677,0.9272
5.0,I Luv it  💓,What a nice mount Good looking and it appears to be sturdy It took me an extra minute is so to install as my vent pieces are kind wide in depth I had to open to max slide over vent piece and hold down while making it snug No problem kind of easy Installation on Honda Pilot br Also I still have room to adjust the air vent direction flow Just exactly what I was looking for all around I do recommend and I AIN T getting paid for this review T,B09MQ5J6CZ,B0CBMWGX4R,AFQA3RKFXZVTFXGSCEESIQDKMCEQ,1650993415905,0,True,0.0152,0.1047,0.8801
5.0,Great value for my money,Great watch band,B01MG08BY8,B07VJNHZS3,AFK7ALCF2PXTVK3TQNK53YFNZIAA,1582373986744,0,True,0.01,0.057,0.9329
1.0,Does not stick long.  Even cleaning the screen before hand.,It would not stay in my phone Kept coming off,B07CP2HLG3,B07CP2HLG3,AGL72IT5WMIWP5UMM5HVSTYIG6QQ,1569379972479,0,True,0.6966,0.2853,0.0182
1.0,One Star,Did not fit the Moto E,B01JUBHADO,B01JUBHADO,AHABY5SPMTXVADHNN42WJANZR2SA,1496178504000,0,True,0.5197,0.4523,0.028
5.0,Love these. This is the second time I have ...,Love these This is the second time I have ordered these I have a teenager with the habit of breaking her phone cases and screens These last just as long and look just as good as the ones we used to get from Verizon but at a fraction of the cost,B0159QHFGG,B0159QHFGG,AFNOWEV2HXHPSS36FT4HSAFEDXTA,1493464175000,0,True,0.0091,0.0409,0.95
1.0,Waist of money,Don t fit iPhone Xr,B07W7CCKLP,B09PC1WC25,AHCBZLHBVIUK3TGIGPXTHNYUCBAA,1621117954604,0,True,0.3896,0.5288,0.0816
4.0,Love it!,It s so easy to hold very sturdy and I love the color and design on it,B01KKWFQQK,B01KKWFQQK,AHBSMKQEHM4URA3J72UQD3CHVPWQ,1604613459019,0,True,0.0041,0.0156,0.9803
5.0,This is exactly what I needed,I already love this If anything changes over time I will revisit this review But it was packed wonderfully was easy to out together There are different light colors and each has different strengths Wich i LOVE because it makes it easier to get the right lighting for my selfies and videos depending on the natural light or lack their of br br It also stands very tall and the part where you can put your phone seems not sturdy at first but actually works perfectly,B07W66QFPR,B07W66QFPR,AEFRGH4HY5EYEVNGKQMMHU7G6FNA,1594312903741,0,True,0.0058,0.022,0.9722
5.0,Love all the updates to this case,I love how slim this case is for how durable it is Great case to protect your iPhone,B09D5MDTVR,B0BZQJ7S85,AHM67E6JFXDCECPLJ22PLUNTKXEA,1654209450233,0,True,0.0036,0.0115,0.9849
